ADDRESS,POINTS
276V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
277V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
278V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
279V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
280V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
281V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
282V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
283V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
284V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
285V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
286V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
287V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
288V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
289V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
290V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
291V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
292V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
293V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
294V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
295V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
296V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
297V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
298V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
299V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
300V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
301V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
302V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
303V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
304V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
305V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
306V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
307V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
308V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
309V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
310V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
311V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
312V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
313V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
314V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
315V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
316V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
317V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
318V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
319V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
320V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
321V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
322V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
323V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
324V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
325V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
326V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
327V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
