ADDRESS,POINTS
116 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
114 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
113 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
122 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
121 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
125 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
126 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
124 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
123 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
132 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
131 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
135 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
136 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
134 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
133 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
212 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
211 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
213 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
214 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
222 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
221 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
223 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
224 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
232 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
231 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
233 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
234 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
311 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
312 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
315 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
316 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
318 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
317 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
314 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
313 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
321 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
